Review Title,Negative Reviews,Positive Reviews,Rating,Stay Date,Review Date,Room Type,Number of Nights,Traveler Type,Overall Average Rating
Good,"Heating seemed to be off the whole time and the AC unit doesn't really do anything, so it was cold in the room. Shower's leaking big time((.","It's a very clean, quiet and spacious room. I had a good night sleep.",7.0,November 2023,"November 7, 2023",Junior Suite,1,Couple,8.5
Exceptional,,Very Good!!!,10,November 2023,"November 6, 2023",Budget Double Room,1,Solo traveler,8.5
Very Good,"The bathroom was really a pain to use, the timed shower was very annoying and most of them were broken.",,8.0,November 2023,"November 6, 2023",Bed in 6-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Need A Little More Maintenance,"Cleaning very basic - garbage and floor mopping 2 Min per room.
No a single seat 
No a single hook in the room
No a single table
Dorm Too Cold To Sleep Even With The Provided Duvet Too Cold
Shower broken
Shower wasting a lot of water while you try to get hot water
Shower faucet missing
Faucet missing in the lavatories
No place to leave nor place your toiletry items in the Bath Room
Some guest whom don't know how to behave while sharing commun spaces with others
(unfortunately that's more and more common) But that's not hostel fault","Friendly Staff
Clean Bed
Clean Towel
Good Downton Location
Quiet Place",7.0,November 2023,"November 6, 2023",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Very Good,Amenities in the kitchen,Location,8.0,October 2023,"November 4, 2023",Bed in 6-Bed Mixed Dormitory Room,2,Group,8.5
Good,Bathroom… it was clean but a pain to take a shower,Amazing location,7.0,October 2023,"November 3, 2023",Single Bed in 8-Bed Female Dormitory Room,2,Solo traveler,8.5
Very Good,Bathroom is not so clean.,"Great location, friendly staff, tasty breakfast.",8.0,November 2023,"November 2, 2023",Single Bed in 8-Bed Female Dormitory Room,4,Group,8.5
Very Good,"Shower knobs didn't work very well. Several stalls were missing knobs, so water temperature was hard to control.",Privacy curtain was very nice for the beds. Great location in a very central area of Madrid.,8.0,October 2023,"November 1, 2023",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Easy and convienient,"Loud music in the evening for the two nights that I stayed.

I'm not sure if that was guests or a nearby night club, but the repetitive playing of one song made me think it was not a night club.","I liked how clean the place was and how friendly the staff were.

The halls, rooms, and shared spaces were easy to use and well kept.",7.0,October 2023,"November 1, 2023",Bed in 4-Bed Mixed Dormitory Room,2,Family,8.5
Exceptional,"Was a bit hot and damp in our room, opening window helped","Very clean, nice staff and very good location for the price. Beds were great.",10,October 2023,"November 1, 2023",Bed in 8-Bed Mixed Dormitory Room,1,Group,8.5
Exceptional,,Stuff and location were awesome. Even I stayed just for a night they made an awesome job 🫶🏼,10,October 2023,"October 29, 2023",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
,,,10,October 2023,"October 27, 2023",Bed in 10-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Wonderful,,Nice Hostel! Already my second stay here!,9.0,September 2023,"October 26, 2023",Bed in 10-Bed Mixed Dormitory Room,2,Solo traveler,8.5
"Nice Concept, Location and Service",,"The hostel was nice! It had a nice concept and was located very good!

I had a little problem with my stay. The service is very good! They apologized personally for the inconvenience and found a fair solution!

Could recommend :)",8.0,September 2023,"October 26, 2023",Bed in 10-Bed Mixed Dormitory Room,4,Group,8.5
Short but sweet,the washroom since you will encounter people in the hostel which are in the other rooms.,Gran Via location is the best location in Madrid.,8.0,October 2023,"October 26, 2023",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Exceptional,,"Excellent location, great value",10,August 2023,"October 24, 2023",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
"Its ok for the locations, you can not get everything","The restrooms were kind of dirty all the time, and the front desk staff look annoyed when you ask something",The location and the rooms,7.0,October 2023,"October 23, 2023",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Exceptional,,Amazing breakfast and location,10,October 2023,"October 22, 2023",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
"highly recommend, perfect stay",the kitchen wasn’t guest friendly and didn’t have a fridge or cooking appliances to use,"beds were super clean and had privacy curtains, the location was amazing and the general look of the hostel was great",10,September 2023,"October 22, 2023",Single Bed in 8-Bed Female Dormitory Room,6,Solo traveler,8.5
"Was I said before, everything was perfect. Bed, bathroom clean, great reception and stuff, super central. I highly recom",Anything.,"I liked everything! Stuff are great, clean bathrooms, shower is also clean and good. Super central, 24hrs. What else?! Well... Everything was great!",10,October 2023,"October 21, 2023",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
Exceptional,Nothing,Very beautiful 😍,10,October 2023,"October 20, 2023",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
"Cheap nights in Madrid at a central location, but not much else on top of that.","The hostel does not have a lot of common areas to hang out during the night. And the one located on the second floor, is always occupied by a reserved dinner of school kids and youth so it's extremely noisy.

The men's shower was not perfect, every morning one of them was malfunctioning (either extremely hot or cold water without being able to change)

The bed sheet gave me a minor allergic reaction, so maybe the material or cleaning substance is not the best quality.","The room was clean and cheap.

The staff is extremely helpful and friendly

The storage room is big for travellers carrying heavy baggage

The breakfast was decent for 6€",8.0,October 2023,"October 19, 2023",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Wonderful,The air was so hot on my room.,The breakfast was so cheap and good,9.0,October 2023,"October 19, 2023",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Wonderful,Curtains rail on bed was a little low and I kept banging my head getting in and out . But..... great to have the privacy of curtains!,Lovely building in a central location. Clean facilities. Breakfast room/ lounge a great asset - nice aspect out of the window. Lift useful and especially like the fact they have a free luggage storage. Staff very friendly and helpful with any queries.,9.0,October 2023,"October 19, 2023",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
"Really great place, especially if travelling alone",The shower cubicles were quite small. It would be great to have a cubicle with a bench/shelf and more hooks so you can get dressed and have somewhere dry to keep your clothes.,"Really comfortable bed, cosy and private with the curtain. Clean room. Friendly staff. Great location with quick and easy access to airport.",9.0,October 2023,"October 19, 2023",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Exceptional,,Everything was great!,10,October 2023,"October 18, 2023",Bed in 10-Bed Mixed Dormitory Room,2,Group,8.5
Good,,I had a breakfast it was okay. but that amazing.,7.0,October 2023,"October 17, 2023",Bed in 4-Bed Female Dormitory Room,1,Solo traveler,8.5
Exceptional,,"its my favourite hostels ever
the location in gran via is really amazing 
very clean, helpful staff",10,September 2023,"October 17, 2023",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Very Good,,The bed was very comfortable with the facilities in the bed and also the curtain on the bed really makes differences in your privacy.,8.0,October 2023,"October 17, 2023",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Very Good,"Only shared space is breakfast area, no collaboration space","Very convenient Luggage lockers can fit middle size suitcase.
Air-conditioning working well
Black out curtains to each bed in shared rooms
Clean bathrooms and showers.
Good place for sleeping",8.0,September 2023,"October 17, 2023",Single Bed in 8-Bed Female Dormitory Room,4,Solo traveler,8.5
5 seconds shower,"In the shower there is a button you have to push every 5 seconds to keep getting water... While everything is perfect, this is a terrible choice to put the shower... Because if you don't push the button it's getting colder.. which is terrible.. If they change it, it would be perfect..","Stuff, location, beds, rooms were definitely great!",8.0,August 2023,"October 16, 2023",Bed in 10-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Good price for money,Rooms a little too dark and poorly ventilated,Location. Comfy bed. Reasonably good price for money,7.0,October 2023,"October 15, 2023",Bed in 10-Bed Mixed Dormitory Room,3,Solo traveler,8.5
"Fantastic place that is centrally located, good value.","Shower, having to hold the button to get water flow.","Nice beds,sheets,towel, friendly staff, clean, all female room",9.0,October 2023,"October 15, 2023",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
"Great location, good hostel.","Wifi does not work so well. The bathrooms were not clean and there was a lot of toilet paper on the floor. There was a guy I think was a manager, who was always discussing work stuff at the breakfast room with the staff like their days off which is not the right place to have those conversations with all the guests.","Great location, nice beds.",8.0,October 2023,"October 12, 2023",Bed in 8-Bed Mixed Dormitory Room,2,Solo traveler,8.5
Good,Not enough toilets and showers,Room was clean,7.0,August 2023,"October 10, 2023",Bed in 6-Bed Mixed Dormitory Room,2,Solo traveler,8.5
"Amazing, really recommend",The push bottom in the showers are terrible. You neet do press 100 times during the shower once it runs out of water really quick.,"The location is really close, close to many restaurants and walking distance from many restaurants and Puerta del Sol, Cibeles.

The bus station that goes to the airport is close as well.",8.0,October 2023,"October 10, 2023",Bed in 8-Bed Mixed Dormitory Room,5,Solo traveler,8.5
Exceptional,i like it,It was so clean and it met my expectations.,10,October 2023,"October 9, 2023",Single Bed in 8-Bed Female Dormitory Room,1,Solo traveler,8.5
Good,,"Perfect Location at Gran Via in City Center, close to a subway station",7.0,August 2023,"October 9, 2023",Bed in 8-Bed Mixed Dormitory Room,4,Solo traveler,8.5
Wonderful,,"Spent a great time with u , location is accessible",9.0,October 2023,"October 8, 2023",Bed in 8-Bed Mixed Dormitory Room,3,Solo traveler,8.5
Excelent Location,It is too expensive to not have a private bathroom,"Excelent location, staff really kind",8.0,October 2023,"October 8, 2023",Bed in 4-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Exceptional,Excellent thanks,Nice place to madrid,10,October 2023,"October 8, 2023",Bed in 8-Bed Mixed Dormitory Room,1,Solo traveler,8.5
Great,No chairs in the terrace,It Was better than i thought,9.0,October 2023,"October 8, 2023",Single Bed in 8-Bed Female Dormitory Room,3,Solo traveler,8.5
